"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'46170," 나주시",'25,"20 - 24세",1995,12912,7400,5512
'46170," 나주시",'30,"25 - 29세",1995,8621,5025,3596
'46170," 나주시",'35,"30 - 34세",1995,7173,4019,3154
'46170," 나주시",'40,"35 - 39세",1995,7116,3966,3150
'46170," 나주시",'45,"40 - 44세",1995,5816,3093,2723
'46170," 나주시",'50,"45 - 49세",1995,6131,3138,2993
'46170," 나주시",'55,"50 - 54세",1995,7525,3448,4077
'46170," 나주시",'60,"55 - 59세",1995,8074,3475,4599
'46170," 나주시",'65,"60 - 64세",1995,6971,2880,4091
'46170," 나주시",'70,"65 - 69세",1995,5656,2319,3337
'46170," 나주시",'75,"70 - 74세",1995,4002,1671,2331
'46170," 나주시",'80,"75 - 79세",1995,2530,997,1533
'46170," 나주시",'85,"80 - 84세",1995,1260,374,886
'46170," 나주시",'90,"85+ ",1995,824,153,671
'46190," 여천시",'00,"계",1995,77864,39348,38516
'46190," 여천시",'05,"0 - 4세",1995,9178,4749,4429
'46190," 여천시",'10,"5 - 9세",1995,7236,3745,3491
'46190," 여천시",'15,"10 - 14세",1995,6933,3472,3461
'46190," 여천시",'20,"15 - 19세",1995,6173,3220,2953
'46190," 여천시",'25,"20 - 24세",1995,5812,2907,2905
'46190," 여천시",'30,"25 - 29세",1995,8321,3975,4346
'46190," 여천시",'35,"30 - 34세",1995,9054,4661,4393
'46190," 여천시",'40,"35 - 39세",1995,7440,3936,3504
'46190," 여천시",'45,"40 - 44세",1995,4929,2767,2162
'46190," 여천시",'50,"45 - 49세",1995,3459,1968,1491
'46190," 여천시",'55,"50 - 54세",1995,2309,1221,1088
'46190," 여천시",'60,"55 - 59세",1995,2049,956,1093
'46190," 여천시",'65,"60 - 64세",1995,1625,682,943
'46190," 여천시",'70,"65 - 69세",1995,1222,446,776
'46190," 여천시",'75,"70 - 74세",1995,945,331,614
'46190," 여천시",'80,"75 - 79세",1995,557,178,379
'46190," 여천시",'85,"80 - 84세",1995,335,82,253
'46190," 여천시",'90,"85+ ",1995,287,52,235
'46230," 광양시",'00,"계",1995,129111,66051,63060
'46230," 광양시",'05,"0 - 4세",1995,14137,7493,6644
'46230," 광양시",'10,"5 - 9세",1995,10468,5376,5092
'46230," 광양시",'15,"10 - 14세",1995,10975,5683,5292
'46230," 광양시",'20,"15 - 19세",1995,10042,5017,5025
'46230," 광양시",'25,"20 - 24세",1995,10655,5391,5264
'46230," 광양시",'30,"25 - 29세",1995,15438,8338,7100
'46230," 광양시",'35,"30 - 34세",1995,13660,7426,6234
'46230," 광양시",'40,"35 - 39세",1995,11237,5941,5296
'46230," 광양시",'45,"40 - 44세",1995,7375,4167,3208
'46230," 광양시",'50,"45 - 49세",1995,5238,2877,2361
'46230," 광양시",'55,"50 - 54세",1995,4110,1954,2156
'46230," 광양시",'60,"55 - 59세",1995,4545,2117,2428
'46230," 광양시",'65,"60 - 64세",1995,3716,1590,2126
'46230," 광양시",'70,"65 - 69세",1995,2932,1142,1790
'46230," 광양시",'75,"70 - 74세",1995,2040,813,1227
'46230," 광양시",'80,"75 - 79세",1995,1238,433,805
'46230," 광양시",'85,"80 - 84세",1995,717,183,534
'46230," 광양시",'90,"85+ ",1995,588,110,478
'46710," 담양군",'00,"계",1995,61174,30749,30425
'46710," 담양군",'05,"0 - 4세",1995,2902,1506,1396
'46710," 담양군",'10,"5 - 9세",1995,2672,1343,1329
'46710," 담양군",'15,"10 - 14세",1995,4066,2024,2042
'46710," 담양군",'20,"15 - 19세",1995,6024,3077,2947
'46710," 담양군",'25,"20 - 24세",1995,7756,4493,3263
'46710," 담양군",'30,"25 - 29세",1995,4841,2961,1880
'46710," 담양군",'35,"30 - 34세",1995,3466,1911,1555
'46710," 담양군",'40,"35 - 39세",1995,3377,1831,1546
'46710," 담양군",'45,"40 - 44세",1995,2898,1463,1435
'46710," 담양군",'50,"45 - 49세",1995,3408,1677,1731
'46710," 담양군",'55,"50 - 54세",1995,4004,1808,2196
'46710," 담양군",'60,"55 - 59세",1995,4486,2015,2471
'46710," 담양군",'65,"60 - 64세",1995,3531,1544,1987
'46710," 담양군",'70,"65 - 69세",1995,2882,1263,1619
'46710," 담양군",'75,"70 - 74세",1995,2030,879,1151
'46710," 담양군",'80,"75 - 79세",1995,1455,569,886
'46710," 담양군",'85,"80 - 84세",1995,778,258,520
'46710," 담양군",'90,"85+ ",1995,598,127,471
'46720," 곡성군",'00,"계",1995,41759,20484,21275
'46720," 곡성군",'05,"0 - 4세",1995,1765,900,865
'46720," 곡성군",'10,"5 - 9세",1995,1889,938,951
'46720," 곡성군",'15,"10 - 14세",1995,2748,1323,1425
'46720," 곡성군",'20,"15 - 19세",1995,4032,2021,2011
'46720," 곡성군",'25,"20 - 24세",1995,4661,2749,1912
'46720," 곡성군",'30,"25 - 29세",1995,2729,1625,1104
'46720," 곡성군",'35,"30 - 34세",1995,2122,1158,964
'46720," 곡성군",'40,"35 - 39세",1995,2121,1169,952
'46720," 곡성군",'45,"40 - 44세",1995,1852,951,901
'46720," 곡성군",'50,"45 - 49세",1995,2261,1107,1154
'46720," 곡성군",'55,"50 - 54세",1995,2697,1167,1530
'46720," 곡성군",'60,"55 - 59세",1995,3555,1542,2013
'46720," 곡성군",'65,"60 - 64세",1995,3079,1352,1727
'46720," 곡성군",'70,"65 - 69세",1995,2418,1033,1385
'46720," 곡성군",'75,"70 - 74세",1995,1701,763,938
'46720," 곡성군",'80,"75 - 79세",1995,1083,432,651
'46720," 곡성군",'85,"80 - 84세",1995,592,167,425
'46720," 곡성군",'90,"85+ ",1995,454,87,367
'46730," 구례군",'00,"계",1995,36432,17878,18554
'46730," 구례군",'05,"0 - 4세",1995,1706,865,841
'46730," 구례군",'10,"5 - 9세",1995,1750,892,858
'46730," 구례군",'15,"10 - 14세",1995,2724,1378,1346
'46730," 구례군",'20,"15 - 19세",1995,3860,1918,1942
'46730," 구례군",'25,"20 - 24세",1995,3925,2275,1650
'46730," 구례군",'30,"25 - 29세",1995,2443,1420,1023
'46730," 구례군",'35,"30 - 34세",1995,1999,1104,895
'46730," 구례군",'40,"35 - 39세",1995,2105,1088,1017
'46730," 구례군",'45,"40 - 44세",1995,1737,867,870
'46730," 구례군",'50,"45 - 49세",1995,1930,915,1015
'46730," 구례군",'55,"50 - 54세",1995,2463,1063,1400
'46730," 구례군",'60,"55 - 59세",1995,2750,1249,1501
'46730," 구례군",'65,"60 - 64세",1995,2266,1029,1237
'46730," 구례군",'70,"65 - 69세",1995,1803,736,1067
'46730," 구례군",'75,"70 - 74세",1995,1341,553,788
'46730," 구례군",'80,"75 - 79세",1995,809,307,502
'46730," 구례군",'85,"80 - 84세",1995,479,146,333
'46730," 구례군",'90,"85+ ",1995,342,73,269
'46750," 여천군",'00,"계",1995,65724,33362,32362
'46750," 여천군",'05,"0 - 4세",1995,2643,1373,1270
'46750," 여천군",'10,"5 - 9세",1995,2748,1373,1375
'46750," 여천군",'15,"10 - 14세",1995,4993,2454,2539
'46750," 여천군",'20,"15 - 19세",1995,7754,3948,3806
'46750," 여천군",'25,"20 - 24세",1995,7566,4409,3157
'46750," 여천군",'30,"25 - 29세",1995,4702,3080,1622
'46750," 여천군",'35,"30 - 34세",1995,3431,2022,1409
'46750," 여천군",'40,"35 - 39세",1995,3766,2071,1695
'46750," 여천군",'45,"40 - 44세",1995,3470,1761,1709
'46750," 여천군",'50,"45 - 49세",1995,3948,2059,1889
'46750," 여천군",'55,"50 - 54세",1995,4247,1956,2291
'46750," 여천군",'60,"55 - 59세",1995,4497,2122,2375
'46750," 여천군",'65,"60 - 64세",1995,3966,1769,2197
'46750," 여천군",'70,"65 - 69세",1995,3057,1270,1787
'46750," 여천군",'75,"70 - 74세",1995,2324,911,1413
'46750," 여천군",'80,"75 - 79세",1995,1275,453,822
'46750," 여천군",'85,"80 - 84세",1995,768,227,541
'46750," 여천군",'90,"85+ ",1995,569,104,465
'46770," 고흥군",'00,"계",1995,112384,55654,56730
'46770," 고흥군",'05,"0 - 4세",1995,4355,2304,2051
'46770," 고흥군",'10,"5 - 9세",1995,5265,2715,2550
'46770," 고흥군",'15,"10 - 14세",1995,8955,4463,4492
'46770," 고흥군",'20,"15 - 19세",1995,12629,6474,6155
'46770," 고흥군",'25,"20 - 24세",1995,10853,6675,4178
'46770," 고흥군",'30,"25 - 29세",1995,5826,3437,2389
'46770," 고흥군",'35,"30 - 34세",1995,5290,2714,2576
'46770," 고흥군",'40,"35 - 39세",1995,6403,3269,3134
'46770," 고흥군",'45,"40 - 44세",1995,5768,2903,2865
'46770," 고흥군",'50,"45 - 49세",1995,6567,3240,3327
'46770," 고흥군",'55,"50 - 54세",1995,7635,3606,4029
'46770," 고흥군",'60,"55 - 59세",1995,8884,4033,4851
'46770," 고흥군",'65,"60 - 64세",1995,7768,3459,4309
'46770," 고흥군",'70,"65 - 69세",1995,6079,2626,3453
'46770," 고흥군",'75,"70 - 74세",1995,4508,1956,2552
'46770," 고흥군",'80,"75 - 79세",1995,2758,1038,1720
'46770," 고흥군",'85,"80 - 84세",1995,1691,527,1164
'46770," 고흥군",'90,"85+ ",1995,1150,215,935
'46780," 보성군",'00,"계",1995,70039,34459,35580
'46780," 보성군",'05,"0 - 4세",1995,3105,1671,1434
'46780," 보성군",'10,"5 - 9세",1995,3449,1765,1684
'46780," 보성군",'15,"10 - 14세",1995,5166,2547,2619
'46780," 보성군",'20,"15 - 19세",1995,7302,3658,3644
'46780," 보성군",'25,"20 - 24세",1995,7310,4380,2930
'46780," 보성군",'30,"25 - 29세",1995,4203,2432,1771
'46780," 보성군",'35,"30 - 34세",1995,3499,1847,1652
'46780," 보성군",'40,"35 - 39세",1995,3869,2041,1828
'46780," 보성군",'45,"40 - 44세",1995,3402,1743,1659
'46780," 보성군",'50,"45 - 49세",1995,3792,1932,1860
'46780," 보성군",'55,"50 - 54세",1995,4564,2016,2548
'46780," 보성군",'60,"55 - 59세",1995,5696,2506,3190
'46780," 보성군",'65,"60 - 64세",1995,4931,2106,2825
'46780," 보성군",'70,"65 - 69세",1995,3625,1540,2085
'46780," 보성군",'75,"70 - 74세",1995,2705,1153,1552
'46780," 보성군",'80,"75 - 79세",1995,1695,675,1020
'46780," 보성군",'85,"80 - 84세",1995,1057,312,745
'46780," 보성군",'90,"85+ ",1995,669,135,534
'46790," 화순군",'00,"계",1995,70736,35646,35090
'46790," 화순군",'05,"0 - 4세",1995,4141,2126,2015
'46790," 화순군",'10,"5 - 9세",1995,3351,1715,1636
'46790," 화순군",'15,"10 - 14세",1995,4333,2187,2146
'46790," 화순군",'20,"15 - 19세",1995,6545,3384,3161
'46790," 화순군",'25,"20 - 24세",1995,8728,4928,3800
'46790," 화순군",'30,"25 - 29세",1995,6427,3791,2636
'46790," 화순군",'35,"30 - 34세",1995,4761,2790,1971
'46790," 화순군",'40,"35 - 39세",1995,3925,2247,1678
'46790," 화순군",'45,"40 - 44세",1995,2961,1561,1400
'46790," 화순군",'50,"45 - 49세",1995,3391,1605,1786
'46790," 화순군",'55,"50 - 54세",1995,4576,2027,2549
'46790," 화순군",'60,"55 - 59세",1995,5204,2252,2952
'46790," 화순군",'65,"60 - 64세",1995,4165,1777,2388
'46790," 화순군",'70,"65 - 69세",1995,3203,1388,1815
'46790," 화순군",'75,"70 - 74세",1995,2332,991,1341
'46790," 화순군",'80,"75 - 79세",1995,1374,542,832
'46790," 화순군",'85,"80 - 84세",1995,794,227,567
'46790," 화순군",'90,"85+ ",1995,525,108,417
'46800," 장흥군",'00,"계",1995,60112,29338,30774
'46800," 장흥군",'05,"0 - 4세",1995,2712,1412,1300
'46800," 장흥군",'10,"5 - 9세",1995,3144,1575,1569
'46800," 장흥군",'15,"10 - 14세",1995,5127,2518,2609
'46800," 장흥군",'20,"15 - 19세",1995,6758,3448,3310
'46800," 장흥군",'25,"20 - 24세",1995,5971,3462,2509
'46800," 장흥군",'30,"25 - 29세",1995,3394,1919,1475
'46800," 장흥군",'35,"30 - 34세",1995,3040,1599,1441
'46800," 장흥군",'40,"35 - 39세",1995,3359,1739,1620
'46800," 장흥군",'45,"40 - 44세",1995,2827,1426,1401
'46800," 장흥군",'50,"45 - 49세",1995,3129,1485,1644
'46800," 장흥군",'55,"50 - 54세",1995,3790,1737,2053
'46800," 장흥군",'60,"55 - 59세",1995,4686,2089,2597
'46800," 장흥군",'65,"60 - 64세",1995,4113,1783,2330
'46800," 장흥군",'70,"65 - 69세",1995,3155,1349,1806
'46800," 장흥군",'75,"70 - 74세",1995,2323,951,1372
'46800," 장흥군",'80,"75 - 79세",1995,1311,515,796
'46800," 장흥군",'85,"80 - 84세",1995,762,220,542
'46800," 장흥군",'90,"85+ ",1995,511,111,400
'46810," 강진군",'00,"계",1995,55042,26636,28406
'46810," 강진군",'05,"0 - 4세",1995,2646,1373,1273
'46810," 강진군",'10,"5 - 9세",1995,3004,1560,1444
'46810," 강진군",'15,"10 - 14세",1995,4350,2136,2214
'46810," 강진군",'20,"15 - 19세",1995,5962,2933,3029
'46810," 강진군",'25,"20 - 24세",1995,5505,3190,2315
'46810," 강진군",'30,"25 - 29세",1995,3132,1774,1358
'46810," 강진군",'35,"30 - 34세",1995,2951,1503,1448
'46810," 강진군",'40,"35 - 39세",1995,3281,1703,1578
'46810," 강진군",'45,"40 - 44세",1995,2523,1254,1269
'46810," 강진군",'50,"45 - 49세",1995,2992,1439,1553
'46810," 강진군",'55,"50 - 54세",1995,3483,1588,1895
'46810," 강진군",'60,"55 - 59세",1995,4391,1985,2406
'46810," 강진군",'65,"60 - 64세",1995,3713,1577,2136
'46810," 강진군",'70,"65 - 69세",1995,2750,1094,1656
'46810," 강진군",'75,"70 - 74세",1995,2013,828,1185
'46810," 강진군",'80,"75 - 79세",1995,1200,452,748
'46810," 강진군",'85,"80 - 84세",1995,647,164,483
'46810," 강진군",'90,"85+ ",1995,499,83,416
'46820," 해남군",'00,"계",1995,104628,51321,53307
'46820," 해남군",'05,"0 - 4세",1995,5091,2682,2409
'46820," 해남군",'10,"5 - 9세",1995,5828,2946,2882
'46820," 해남군",'15,"10 - 14세",1995,8544,4266,4278
'46820," 해남군",'20,"15 - 19세",1995,11608,5772,5836
'46820," 해남군",'25,"20 - 24세",1995,10002,5878,4124
'46820," 해남군",'30,"25 - 29세",1995,6024,3416,2608
'46820," 해남군",'35,"30 - 34세",1995,5952,3052,2900
'46820," 해남군",'40,"35 - 39세",1995,6720,3499,3221
'46820," 해남군",'45,"40 - 44세",1995,5300,2654,2646
'46820," 해남군",'50,"45 - 49세",1995,5909,3014,2895
'46820," 해남군",'55,"50 - 54세",1995,7153,3325,3828
'46820," 해남군",'60,"55 - 59세",1995,7919,3601,4318
'46820," 해남군",'65,"60 - 64세",1995,6443,2766,3677
'46820," 해남군",'70,"65 - 69세",1995,4929,2014,2915
'46820," 해남군",'75,"70 - 74세",1995,3486,1353,2133
'46820," 해남군",'80,"75 - 79세",1995,1938,700,1238
'46820," 해남군",'85,"80 - 84세",1995,1057,267,790
'46820," 해남군",'90,"85+ ",1995,725,116,609
'46830," 영암군",'00,"계",1995,62388,30983,31405
'46830," 영암군",'05,"0 - 4세",1995,3100,1643,1457
'46830," 영암군",'10,"5 - 9세",1995,3210,1620,1590
'46830," 영암군",'15,"10 - 14세",1995,4637,2306,2331
'46830," 영암군",'20,"15 - 19세",1995,6557,3244,3313
'46830," 영암군",'25,"20 - 24세",1995,6447,3703,2744
'46830," 영암군",'30,"25 - 29세",1995,4037,2440,1597
'46830," 영암군",'35,"30 - 34세",1995,3454,1898,1556
'46830," 영암군",'40,"35 - 39세",1995,3630,2003,1627
'46830," 영암군",'45,"40 - 44세",1995,3040,1565,1475
'46830," 영암군",'50,"45 - 49세",1995,3387,1693,1694
'46830," 영암군",'55,"50 - 54세",1995,4271,1958,2313
'46830," 영암군",'60,"55 - 59세",1995,4921,2219,2702
'46830," 영암군",'65,"60 - 64세",1995,4210,1850,2360
'46830," 영암군",'70,"65 - 69세",1995,2971,1262,1709
'46830," 영암군",'75,"70 - 74세",1995,2096,822,1274
'46830," 영암군",'80,"75 - 79세",1995,1269,463,806
'46830," 영암군",'85,"80 - 84세",1995,702,201,501
'46830," 영암군",'90,"85+ ",1995,449,93,356
'46840," 무안군",'00,"계",1995,75037,37573,37464
'46840," 무안군",'05,"0 - 4세",1995,3618,1866,1752
'46840," 무안군",'10,"5 - 9세",1995,3831,1985,1846
'46840," 무안군",'15,"10 - 14세",1995,5953,2993,2960
'46840," 무안군",'20,"15 - 19세",1995,8390,4203,4187
'46840," 무안군",'25,"20 - 24세",1995,8167,4868,3299
'46840," 무안군",'30,"25 - 29세",1995,4917,2945,1972
'46840," 무안군",'35,"30 - 34세",1995,4278,2322,1956
'46840," 무안군",'40,"35 - 39세",1995,4629,2446,2183
'46840," 무안군",'45,"40 - 44세",1995,3849,1984,1865
'46840," 무안군",'50,"45 - 49세",1995,4398,2288,2110
'46840," 무안군",'55,"50 - 54세",1995,5107,2414,2693
'46840," 무안군",'60,"55 - 59세",1995,5381,2469,2912
'46840," 무안군",'65,"60 - 64세",1995,4310,1835,2475
'46840," 무안군",'70,"65 - 69세",1995,3211,1312,1899
'46840," 무안군",'75,"70 - 74세",1995,2446,950,1496
'46840," 무안군",'80,"75 - 79세",1995,1345,442,903
'46840," 무안군",'85,"80 - 84세",1995,722,173,549
'46840," 무안군",'90,"85+ ",1995,485,78,407
'46860," 함평군",'00,"계",1995,51686,25632,26054
'46860," 함평군",'05,"0 - 4세",1995,2098,1122,976
'46860," 함평군",'10,"5 - 9세",1995,2244,1180,1064
'46860," 함평군",'15,"10 - 14세",1995,3665,1851,1814
'46860," 함평군",'20,"15 - 19세",1995,5480,2767,2713
'46860," 함평군",'25,"20 - 24세",1995,5788,3465,2323
'46860," 함평군",'30,"25 - 29세",1995,3213,1993,1220
'46860," 함평군",'35,"30 - 34세",1995,2469,1339,1130
'46860," 함평군",'40,"35 - 39세",1995,2652,1433,1219
'46860," 함평군",'45,"40 - 44세",1995,2347,1214,1133
'46860," 함평군",'50,"45 - 49세",1995,2845,1412,1433
'46860," 함평군",'55,"50 - 54세",1995,3736,1676,2060
'46860," 함평군",'60,"55 - 59세",1995,4369,1928,2441
'46860," 함평군",'65,"60 - 64세",1995,3667,1541,2126
'46860," 함평군",'70,"65 - 69세",1995,2774,1158,1616
'46860," 함평군",'75,"70 - 74세",1995,2046,814,1232
'46860," 함평군",'80,"75 - 79세",1995,1140,461,679
'46860," 함평군",'85,"80 - 84세",1995,649,182,467
'46860," 함평군",'90,"85+ ",1995,504,96,408
'46870," 영광군",'00,"계",1995,76116,37912,38204
'46870," 영광군",'05,"0 - 4세",1995,4055,2104,1951
'46870," 영광군",'10,"5 - 9세",1995,4529,2361,2168
'46870," 영광군",'15,"10 - 14세",1995,6064,2934,3130
'46870," 영광군",'20,"15 - 19세",1995,8231,4199,4032
'46870," 영광군",'25,"20 - 24세",1995,8181,4808,3373
'46870," 영광군",'30,"25 - 29세",1995,4849,2788,2061
'46870," 영광군",'35,"30 - 34세",1995,4607,2365,2242
'46870," 영광군",'40,"35 - 39세",1995,4806,2553,2253
'46870," 영광군",'45,"40 - 44세",1995,3752,1941,1811
'46870," 영광군",'50,"45 - 49세",1995,4261,2164,2097
'46870," 영광군",'55,"50 - 54세",1995,5072,2409,2663
'46870," 영광군",'60,"55 - 59세",1995,5333,2397,2936
'46870," 영광군",'65,"60 - 64세",1995,4188,1854,2334
'46870," 영광군",'70,"65 - 69세",1995,3117,1261,1856
'46870," 영광군",'75,"70 - 74세",1995,2262,892,1370
'46870," 영광군",'80,"75 - 79세",1995,1404,531,873
'46870," 영광군",'85,"80 - 84세",1995,879,259,620
'46870," 영광군",'90,"85+ ",1995,526,92,434
'46880," 장성군",'00,"계",1995,58898,29592,29306
'46880," 장성군",'05,"0 - 4세",1995,3077,1579,1498
'46880," 장성군",'10,"5 - 9세",1995,2922,1501,1421
'46880," 장성군",'15,"10 - 14세",1995,4047,2032,2015
'46880," 장성군",'20,"15 - 19세",1995,5852,2969,2883
'46880," 장성군",'25,"20 - 24세",1995,6964,3947,3017
'46880," 장성군",'30,"25 - 29세",1995,4615,2833,1782
'46880," 장성군",'35,"30 - 34세",1995,3575,1978,1597
'46880," 장성군",'40,"35 - 39세",1995,3265,1851,1414
'46880," 장성군",'45,"40 - 44세",1995,2597,1314,1283
'46880," 장성군",'50,"45 - 49세",1995,3110,1535,1575
'46880," 장성군",'55,"50 - 54세",1995,3859,1781,2078
'46880," 장성군",'60,"55 - 59세",1995,4491,2038,2453
'46880," 장성군",'65,"60 - 64세",1995,3478,1477,2001
'46880," 장성군",'70,"65 - 69세",1995,2697,1117,1580
'46880," 장성군",'75,"70 - 74세",1995,1913,857,1056
'46880," 장성군",'80,"75 - 79세",1995,1288,486,802
'46880," 장성군",'85,"80 - 84세",1995,642,189,453
'46880," 장성군",'90,"85+ ",1995,506,108,398
'46890," 완도군",'00,"계",1995,74015,37175,36840
'46890," 완도군",'05,"0 - 4세",1995,3217,1722,1495
'46890," 완도군",'10,"5 - 9세",1995,3898,1975,1923
'46890," 완도군",'15,"10 - 14세",1995,6487,3235,3252
'46890," 완도군",'20,"15 - 19세",1995,8948,4568,4380
'46890," 완도군",'25,"20 - 24세",1995,7131,4433,2698
'46890," 완도군",'30,"25 - 29세",1995,3958,2322,1636
'46890," 완도군",'35,"30 - 34세",1995,3989,2046,1943
'46890," 완도군",'40,"35 - 39세",1995,4585,2375,2210
'46890," 완도군",'45,"40 - 44세",1995,3862,1998,1864
'46890," 완도군",'50,"45 - 49세",1995,4488,2296,2192
'46890," 완도군",'55,"50 - 54세",1995,5364,2656,2708
'46890," 완도군",'60,"55 - 59세",1995,5952,2838,3114
'46890," 완도군",'65,"60 - 64세",1995,4372,1953,2419
'46890," 완도군",'70,"65 - 69세",1995,3000,1234,1766
'46890," 완도군",'75,"70 - 74세",1995,2167,837,1330
'46890," 완도군",'80,"75 - 79세",1995,1376,449,927
'46890," 완도군",'85,"80 - 84세",1995,719,149,570
'46890," 완도군",'90,"85+ ",1995,502,89,413
'46900," 진도군",'00,"계",1995,47256,22974,24282
'46900," 진도군",'05,"0 - 4세",1995,1977,1012,965
'46900," 진도군",'10,"5 - 9세",1995,2376,1168,1208
'46900," 진도군",'15,"10 - 14세",1995,3998,1999,1999
'46900," 진도군",'20,"15 - 19세",1995,5701,2861,2840
'46900," 진도군",'25,"20 - 24세",1995,4394,2738,1656
'46900," 진도군",'30,"25 - 29세",1995,2323,1269,1054
'46900," 진도군",'35,"30 - 34세",1995,2386,1227,1159
'46900," 진도군",'40,"35 - 39세",1995,2720,1461,1259
'46900," 진도군",'45,"40 - 44세",1995,2243,1130,1113
'46900," 진도군",'50,"45 - 49세",1995,2752,1418,1334
'46900," 진도군",'55,"50 - 54세",1995,3595,1649,1946
'46900," 진도군",'60,"55 - 59세",1995,4059,1814,2245
'46900," 진도군",'65,"60 - 64세",1995,3137,1312,1825
'46900," 진도군",'70,"65 - 69세",1995,2283,857,1426
'46900," 진도군",'75,"70 - 74세",1995,1577,602,975
'46900," 진도군",'80,"75 - 79세",1995,950,304,646
'46900," 진도군",'85,"80 - 84세",1995,472,107,365
'46900," 진도군",'90,"85+ ",1995,313,46,267
'46910," 신안군",'00,"계",1995,62854,31663,31191
'46910," 신안군",'05,"0 - 4세",1995,2184,1135,1049
'46910," 신안군",'10,"5 - 9세",1995,2820,1472,1348
'46910," 신안군",'15,"10 - 14세",1995,5036,2422,2614
'46910," 신안군",'20,"15 - 19세",1995,7788,3974,3814
'46910," 신안군",'25,"20 - 24세",1995,6599,4255,2344
'46910," 신안군",'30,"25 - 29세",1995,3049,1968,1081
'46910," 신안군",'35,"30 - 34세",1995,2880,1601,1279
'46910," 신안군",'40,"35 - 39세",1995,3411,1919,1492
'46910," 신안군",'45,"40 - 44세",1995,3213,1728,1485
'46910," 신안군",'50,"45 - 49세",1995,3816,2020,1796
'46910," 신안군",'55,"50 - 54세",1995,4773,2279,2494
'46910," 신안군",'60,"55 - 59세",1995,5568,2504,3064
'46910," 신안군",'65,"60 - 64세",1995,4283,1814,2469
'46910," 신안군",'70,"65 - 69세",1995,2894,1160,1734
'46910," 신안군",'75,"70 - 74세",1995,2108,798,1310
'46910," 신안군",'80,"75 - 79세",1995,1278,409,869
'46910," 신안군",'85,"80 - 84세",1995,743,165,578
'46910," 신안군",'90,"85+ ",1995,411,40,371
'47,"경상북도",'00,"계",1995,2770378,1389878,1380500
'47,"경상북도",'05,"0 - 4세",1995,186547,102304,84243
'47,"경상북도",'10,"5 - 9세",1995,176934,96584,80350
'47,"경상북도",'15,"10 - 14세",1995,215414,110304,105110
'47,"경상북도",'20,"15 - 19세",1995,248112,125279,122833
'47,"경상북도",'25,"20 - 24세",1995,274385,147125,127260
'47,"경상북도",'30,"25 - 29세",1995,239729,127656,112073
'47,"경상북도",'35,"30 - 34세",1995,229374,119003,110371
'47,"경상북도",'40,"35 - 39세",1995,221156,115175,105981
'47,"경상북도",'45,"40 - 44세",1995,172600,88357,84243
'47,"경상북도",'50,"45 - 49세",1995,139648,71739,67909
'47,"경상북도",'55,"50 - 54세",1995,141508,66353,75155
'47,"경상북도",'60,"55 - 59세",1995,149581,68389,81192
'47,"경상북도",'65,"60 - 64세",1995,127134,55661,71473
'47,"경상북도",'70,"65 - 69세",1995,92686,38043,54643
'47,"경상북도",'75,"70 - 74세",1995,70239,28971,41268
'47,"경상북도",'80,"75 - 79세",1995,46871,17811,29060
'47,"경상북도",'85,"80 - 84세",1995,25045,7900,17145
'47,"경상북도",'90,"85+ ",1995,13415,3224,10191
'47110," 포항시",'00,"계",1995,510167,258717,251450
'47110," 포항시",'05,"0 - 4세",1995,39851,22173,17678
'47110," 포항시",'10,"5 - 9세",1995,38709,21171,17538
'47110," 포항시",'15,"10 - 14세",1995,47899,24734,23165
'47110," 포항시",'20,"15 - 19세",1995,45816,23593,22223
'47110," 포항시",'25,"20 - 24세",1995,43729,22793,20936
'47110," 포항시",'30,"25 - 29세",1995,46025,23459,22566
'47110," 포항시",'35,"30 - 34세",1995,50018,24820,25198
'47110," 포항시",'40,"35 - 39세",1995,52308,26031,26277
'47110," 포항시",'45,"40 - 44세",1995,40299,21306,18993
'47110," 포항시",'50,"45 - 49세",1995,26995,14630,12365
'47110," 포항시",'55,"50 - 54세",1995,21253,10875,10378
'47110," 포항시",'60,"55 - 59세",1995,17736,8568,9168
'47110," 포항시",'65,"60 - 64세",1995,13409,5751,7658
'47110," 포항시",'70,"65 - 69세",1995,9908,3627,6281
'47110," 포항시",'75,"70 - 74세",1995,7611,2719,4892
'47110," 포항시",'80,"75 - 79세",1995,4745,1509,3236
'47110," 포항시",'85,"80 - 84세",1995,2495,655,1840
'47110," 포항시",'90,"85+ ",1995,1361,303,1058
'47130," 경주시",'00,"계",1995,283766,141356,142410
'47130," 경주시",'05,"0 - 4세",1995,20682,11255,9427
'47130," 경주시",'10,"5 - 9세",1995,17592,9550,8042
'47130," 경주시",'15,"10 - 14세",1995,21002,10812,10190
'47130," 경주시",'20,"15 - 19세",1995,24525,12626,11899
'47130," 경주시",'25,"20 - 24세",1995,28592,15026,13566
'47130," 경주시",'30,"25 - 29세",1995,27290,14451,12839
'47130," 경주시",'35,"30 - 34세",1995,24709,13050,11659
'47130," 경주시",'40,"35 - 39세",1995,22453,11667,10786
'47130," 경주시",'45,"40 - 44세",1995,17427,8617,8810
'47130," 경주시",'50,"45 - 49세",1995,14420,7222,7198
'47130," 경주시",'55,"50 - 54세",1995,14413,6790,7623
