"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'46900," 진도군",'85,"80 - 84세",1997,483,121,362
'46900," 진도군",'90,"85+ ",1997,346,60,286
'46910," 신안군",'00,"계",1997,56855,28581,28274
'46910," 신안군",'05,"0 - 4세",1997,1876,999,877
'46910," 신안군",'10,"5 - 9세",1997,2378,1215,1163
'46910," 신안군",'15,"10 - 14세",1997,3591,1780,1811
'46910," 신안군",'20,"15 - 19세",1997,6351,3183,3168
'46910," 신안군",'25,"20 - 24세",1997,5641,3603,2038
'46910," 신안군",'30,"25 - 29세",1997,2805,1834,971
'46910," 신안군",'35,"30 - 34세",1997,2466,1405,1061
'46910," 신안군",'40,"35 - 39세",1997,3177,1855,1322
'46910," 신안군",'45,"40 - 44세",1997,3065,1656,1409
'46910," 신안군",'50,"45 - 49세",1997,3368,1781,1587
'46910," 신안군",'55,"50 - 54세",1997,3869,1939,1930
'46910," 신안군",'60,"55 - 59세",1997,5634,2568,3066
'46910," 신안군",'65,"60 - 64세",1997,4751,2034,2717
'46910," 신안군",'70,"65 - 69세",1997,3252,1252,2000
'46910," 신안군",'75,"70 - 74세",1997,1975,783,1192
'46910," 신안군",'80,"75 - 79세",1997,1465,463,1002
'46910," 신안군",'85,"80 - 84세",1997,736,186,550
'46910," 신안군",'90,"85+ ",1997,455,45,410
'47,"경상북도",'00,"계",1997,2799084,1403153,1395931
'47,"경상북도",'05,"0 - 4세",1997,188673,102330,86343
'47,"경상북도",'10,"5 - 9세",1997,183185,100576,82609
'47,"경상북도",'15,"10 - 14세",1997,187014,98008,89006
'47,"경상북도",'20,"15 - 19세",1997,243860,123667,120193
'47,"경상북도",'25,"20 - 24세",1997,254045,133844,120201
'47,"경상북도",'30,"25 - 29세",1997,247975,131548,116427
'47,"경상북도",'35,"30 - 34세",1997,223630,116258,107372
'47,"경상북도",'40,"35 - 39세",1997,238319,124193,114126
'47,"경상북도",'45,"40 - 44세",1997,191183,98788,92395
'47,"경상북도",'50,"45 - 49세",1997,154726,78702,76024
'47,"경상북도",'55,"50 - 54세",1997,125685,60575,65110
'47,"경상북도",'60,"55 - 59세",1997,157370,72221,85149
'47,"경상북도",'65,"60 - 64세",1997,136879,60638,76241
'47,"경상북도",'70,"65 - 69세",1997,99890,40457,59433
'47,"경상북도",'75,"70 - 74세",1997,72998,29492,43506
'47,"경상북도",'80,"75 - 79세",1997,50140,19043,31097
'47,"경상북도",'85,"80 - 84세",1997,27920,9043,18877
'47,"경상북도",'90,"85+ ",1997,15592,3770,11822
'47110," 포항시",'00,"계",1997,511675,259676,251999
'47110," 포항시",'05,"0 - 4세",1997,37059,20266,16793
'47110," 포항시",'10,"5 - 9세",1997,38787,21549,17238
'47110," 포항시",'15,"10 - 14세",1997,41308,21809,19499
'47110," 포항시",'20,"15 - 19세",1997,49502,25383,24119
'47110," 포항시",'25,"20 - 24세",1997,42129,22072,20057
'47110," 포항시",'30,"25 - 29세",1997,44769,22902,21867
'47110," 포항시",'35,"30 - 34세",1997,45014,22360,22654
'47110," 포항시",'40,"35 - 39세",1997,53156,26282,26874
'47110," 포항시",'45,"40 - 44세",1997,45041,23355,21686
'47110," 포항시",'50,"45 - 49세",1997,31291,16815,14476
'47110," 포항시",'55,"50 - 54세",1997,20906,10927,9979
'47110," 포항시",'60,"55 - 59세",1997,20071,9951,10120
'47110," 포항시",'65,"60 - 64세",1997,14587,6498,8089
'47110," 포항시",'70,"65 - 69세",1997,10689,4029,6660
'47110," 포항시",'75,"70 - 74세",1997,7625,2649,4976
'47110," 포항시",'80,"75 - 79세",1997,5390,1736,3654
'47110," 포항시",'85,"80 - 84세",1997,2806,755,2051
'47110," 포항시",'90,"85+ ",1997,1545,338,1207
'47130," 경주시",'00,"계",1997,291146,144931,146215
'47130," 경주시",'05,"0 - 4세",1997,21433,11512,9921
'47130," 경주시",'10,"5 - 9세",1997,19440,10552,8888
'47130," 경주시",'15,"10 - 14세",1997,18116,9574,8542
'47130," 경주시",'20,"15 - 19세",1997,24401,12531,11870
'47130," 경주시",'25,"20 - 24세",1997,26389,13741,12648
'47130," 경주시",'30,"25 - 29세",1997,28733,15009,13724
'47130," 경주시",'35,"30 - 34세",1997,25325,13364,11961
'47130," 경주시",'40,"35 - 39세",1997,24658,13030,11628
'47130," 경주시",'45,"40 - 44세",1997,19371,9715,9656
'47130," 경주시",'50,"45 - 49세",1997,15894,7857,8037
'47130," 경주시",'55,"50 - 54세",1997,12884,6159,6725
'47130," 경주시",'60,"55 - 59세",1997,15410,6930,8480
'47130," 경주시",'65,"60 - 64세",1997,13362,5640,7722
'47130," 경주시",'70,"65 - 69세",1997,9855,3866,5989
'47130," 경주시",'75,"70 - 74세",1997,6814,2601,4213
'47130," 경주시",'80,"75 - 79세",1997,4806,1704,3102
'47130," 경주시",'85,"80 - 84세",1997,2672,797,1875
'47130," 경주시",'90,"85+ ",1997,1583,349,1234
'47150," 김천시",'00,"계",1997,150366,74591,75775
'47150," 김천시",'05,"0 - 4세",1997,8951,4919,4032
'47150," 김천시",'10,"5 - 9세",1997,9175,4963,4212
'47150," 김천시",'15,"10 - 14세",1997,10073,5219,4854
'47150," 김천시",'20,"15 - 19세",1997,13941,7227,6714
'47150," 김천시",'25,"20 - 24세",1997,14349,7676,6673
'47150," 김천시",'30,"25 - 29세",1997,12605,6802,5803
'47150," 김천시",'35,"30 - 34세",1997,10283,5430,4853
'47150," 김천시",'40,"35 - 39세",1997,11782,5982,5800
'47150," 김천시",'45,"40 - 44세",1997,10222,5031,5191
'47150," 김천시",'50,"45 - 49세",1997,8649,4307,4342
'47150," 김천시",'55,"50 - 54세",1997,7069,3327,3742
'47150," 김천시",'60,"55 - 59세",1997,8903,3865,5038
'47150," 김천시",'65,"60 - 64세",1997,8252,3637,4615
'47150," 김천시",'70,"65 - 69세",1997,6094,2506,3588
'47150," 김천시",'75,"70 - 74세",1997,4229,1761,2468
'47150," 김천시",'80,"75 - 79세",1997,3125,1172,1953
'47150," 김천시",'85,"80 - 84세",1997,1674,553,1121
'47150," 김천시",'90,"85+ ",1997,990,214,776
'47170," 안동시",'00,"계",1997,188459,94186,94273
'47170," 안동시",'05,"0 - 4세",1997,10214,5570,4644
'47170," 안동시",'10,"5 - 9세",1997,10506,5948,4558
'47170," 안동시",'15,"10 - 14세",1997,13045,7033,6012
'47170," 안동시",'20,"15 - 19세",1997,18527,9483,9044
'47170," 안동시",'25,"20 - 24세",1997,19567,10563,9004
'47170," 안동시",'30,"25 - 29세",1997,14709,7965,6744
'47170," 안동시",'35,"30 - 34세",1997,12314,6289,6025
'47170," 안동시",'40,"35 - 39세",1997,14906,7317,7589
'47170," 안동시",'45,"40 - 44세",1997,13011,6372,6639
'47170," 안동시",'50,"45 - 49세",1997,10979,5463,5516
'47170," 안동시",'55,"50 - 54세",1997,9270,4437,4833
'47170," 안동시",'60,"55 - 59세",1997,11621,5517,6104
'47170," 안동시",'65,"60 - 64세",1997,9504,4369,5135
'47170," 안동시",'70,"65 - 69세",1997,7134,2864,4270
'47170," 안동시",'75,"70 - 74세",1997,5744,2365,3379
'47170," 안동시",'80,"75 - 79세",1997,3893,1545,2348
'47170," 안동시",'85,"80 - 84세",1997,2251,753,1498
'47170," 안동시",'90,"85+ ",1997,1264,333,931
'47190," 구미시",'00,"계",1997,321463,163302,158161
'47190," 구미시",'05,"0 - 4세",1997,33945,18492,15453
'47190," 구미시",'10,"5 - 9세",1997,30232,16523,13709
'47190," 구미시",'15,"10 - 14세",1997,23632,12499,11133
'47190," 구미시",'20,"15 - 19세",1997,23206,11382,11824
'47190," 구미시",'25,"20 - 24세",1997,28439,11847,16592
'47190," 구미시",'30,"25 - 29세",1997,39650,19882,19768
'47190," 구미시",'35,"30 - 34세",1997,38045,19848,18197
'47190," 구미시",'40,"35 - 39세",1997,34049,18872,15177
'47190," 구미시",'45,"40 - 44세",1997,19729,11031,8698
'47190," 구미시",'50,"45 - 49세",1997,12068,6520,5548
'47190," 구미시",'55,"50 - 54세",1997,7976,4052,3924
'47190," 구미시",'60,"55 - 59세",1997,8898,4078,4820
'47190," 구미시",'65,"60 - 64세",1997,7315,3168,4147
'47190," 구미시",'70,"65 - 69세",1997,5340,2047,3293
'47190," 구미시",'75,"70 - 74세",1997,3848,1460,2388
'47190," 구미시",'80,"75 - 79세",1997,2733,946,1787
'47190," 구미시",'85,"80 - 84세",1997,1488,461,1027
'47190," 구미시",'90,"85+ ",1997,870,194,676
'47210," 영주시",'00,"계",1997,135230,67536,67694
'47210," 영주시",'05,"0 - 4세",1997,7331,3955,3376
'47210," 영주시",'10,"5 - 9세",1997,7670,4304,3366
'47210," 영주시",'15,"10 - 14세",1997,9574,5050,4524
'47210," 영주시",'20,"15 - 19세",1997,14124,7278,6846
'47210," 영주시",'25,"20 - 24세",1997,13705,7505,6200
'47210," 영주시",'30,"25 - 29세",1997,10136,5557,4579
'47210," 영주시",'35,"30 - 34세",1997,8720,4391,4329
'47210," 영주시",'40,"35 - 39세",1997,10802,5308,5494
'47210," 영주시",'45,"40 - 44세",1997,9857,4854,5003
'47210," 영주시",'50,"45 - 49세",1997,8085,3996,4089
'47210," 영주시",'55,"50 - 54세",1997,6604,3167,3437
'47210," 영주시",'60,"55 - 59세",1997,8150,3808,4342
'47210," 영주시",'65,"60 - 64세",1997,6842,3120,3722
'47210," 영주시",'70,"65 - 69세",1997,4920,1971,2949
'47210," 영주시",'75,"70 - 74세",1997,3697,1499,2198
'47210," 영주시",'80,"75 - 79세",1997,2512,998,1514
'47210," 영주시",'85,"80 - 84세",1997,1585,531,1054
'47210," 영주시",'90,"85+ ",1997,916,244,672
'47230," 영천시",'00,"계",1997,121198,60482,60716
'47230," 영천시",'05,"0 - 4세",1997,7102,3825,3277
'47230," 영천시",'10,"5 - 9세",1997,6716,3676,3040
'47230," 영천시",'15,"10 - 14세",1997,7099,3679,3420
'47230," 영천시",'20,"15 - 19세",1997,9945,4963,4982
'47230," 영천시",'25,"20 - 24세",1997,11425,6065,5360
'47230," 영천시",'30,"25 - 29세",1997,10776,5970,4806
'47230," 영천시",'35,"30 - 34세",1997,8576,4647,3929
'47230," 영천시",'40,"35 - 39세",1997,8932,4694,4238
'47230," 영천시",'45,"40 - 44세",1997,7416,3851,3565
'47230," 영천시",'50,"45 - 49세",1997,7001,3482,3519
'47230," 영천시",'55,"50 - 54세",1997,6300,2914,3386
'47230," 영천시",'60,"55 - 59세",1997,8605,3868,4737
'47230," 영천시",'65,"60 - 64세",1997,7747,3369,4378
'47230," 영천시",'70,"65 - 69세",1997,5611,2319,3292
'47230," 영천시",'75,"70 - 74세",1997,3860,1665,2195
'47230," 영천시",'80,"75 - 79세",1997,2296,926,1370
'47230," 영천시",'85,"80 - 84세",1997,1234,428,806
'47230," 영천시",'90,"85+ ",1997,557,141,416
'47250," 상주시",'00,"계",1997,130564,64630,65934
'47250," 상주시",'05,"0 - 4세",1997,6064,3218,2846
'47250," 상주시",'10,"5 - 9세",1997,6805,3658,3147
'47250," 상주시",'15,"10 - 14세",1997,8756,4542,4214
'47250," 상주시",'20,"15 - 19세",1997,12031,6272,5759
'47250," 상주시",'25,"20 - 24세",1997,12141,7031,5110
'47250," 상주시",'30,"25 - 29세",1997,8908,5138,3770
'47250," 상주시",'35,"30 - 34세",1997,7425,3853,3572
'47250," 상주시",'40,"35 - 39세",1997,9201,4555,4646
'47250," 상주시",'45,"40 - 44세",1997,8390,4177,4213
'47250," 상주시",'50,"45 - 49세",1997,7633,3768,3865
'47250," 상주시",'55,"50 - 54세",1997,6586,3010,3576
'47250," 상주시",'60,"55 - 59세",1997,9598,4304,5294
'47250," 상주시",'65,"60 - 64세",1997,9043,3995,5048
'47250," 상주시",'70,"65 - 69세",1997,6512,2730,3782
'47250," 상주시",'75,"70 - 74세",1997,4961,2138,2823
'47250," 상주시",'80,"75 - 79세",1997,3502,1349,2153
'47250," 상주시",'85,"80 - 84세",1997,1961,647,1314
'47250," 상주시",'90,"85+ ",1997,1047,245,802
'47280," 문경시",'00,"계",1997,91774,45606,46168
'47280," 문경시",'05,"0 - 4세",1997,4052,2241,1811
'47280," 문경시",'10,"5 - 9세",1997,4796,2598,2198
'47280," 문경시",'15,"10 - 14세",1997,6488,3470,3018
'47280," 문경시",'20,"15 - 19세",1997,9543,4867,4676
'47280," 문경시",'25,"20 - 24세",1997,9122,5215,3907
'47280," 문경시",'30,"25 - 29세",1997,5744,3213,2531
'47280," 문경시",'35,"30 - 34세",1997,5175,2604,2571
'47280," 문경시",'40,"35 - 39세",1997,6648,3323,3325
'47280," 문경시",'45,"40 - 44세",1997,6318,3107,3211
'47280," 문경시",'50,"45 - 49세",1997,5660,2731,2929
'47280," 문경시",'55,"50 - 54세",1997,4890,2264,2626
'47280," 문경시",'60,"55 - 59세",1997,6645,3093,3552
'47280," 문경시",'65,"60 - 64세",1997,5888,2644,3244
'47280," 문경시",'70,"65 - 69세",1997,3836,1615,2221
'47280," 문경시",'75,"70 - 74세",1997,2864,1163,1701
'47280," 문경시",'80,"75 - 79세",1997,2173,876,1297
'47280," 문경시",'85,"80 - 84세",1997,1229,406,823
'47280," 문경시",'90,"85+ ",1997,703,176,527
'47290," 경산시",'00,"계",1997,198304,99565,98739
'47290," 경산시",'05,"0 - 4세",1997,18689,10002,8687
'47290," 경산시",'10,"5 - 9세",1997,15329,8315,7014
'47290," 경산시",'15,"10 - 14세",1997,10632,5363,5269
'47290," 경산시",'20,"15 - 19세",1997,13563,6917,6646
'47290," 경산시",'25,"20 - 24세",1997,16997,8517,8480
'47290," 경산시",'30,"25 - 29세",1997,22971,11203,11768
'47290," 경산시",'35,"30 - 34세",1997,21384,11171,10213
'47290," 경산시",'40,"35 - 39세",1997,18308,10303,8005
'47290," 경산시",'45,"40 - 44세",1997,12017,6508,5509
'47290," 경산시",'50,"45 - 49세",1997,9986,4950,5036
'47290," 경산시",'55,"50 - 54세",1997,8045,3798,4247
'47290," 경산시",'60,"55 - 59세",1997,9249,4207,5042
'47290," 경산시",'65,"60 - 64세",1997,7689,3330,4359
'47290," 경산시",'70,"65 - 69세",1997,5385,2123,3262
'47290," 경산시",'75,"70 - 74세",1997,3772,1478,2294
'47290," 경산시",'80,"75 - 79세",1997,2444,864,1580
'47290," 경산시",'85,"80 - 84세",1997,1223,384,839
'47290," 경산시",'90,"85+ ",1997,621,132,489
'47720," 군위군",'00,"계",1997,32063,16150,15913
'47720," 군위군",'05,"0 - 4세",1997,1264,698,566
'47720," 군위군",'10,"5 - 9세",1997,1484,820,664
'47720," 군위군",'15,"10 - 14세",1997,1644,903,741
'47720," 군위군",'20,"15 - 19세",1997,2286,1117,1169
'47720," 군위군",'25,"20 - 24세",1997,2730,1573,1157
'47720," 군위군",'30,"25 - 29세",1997,2043,1266,777
'47720," 군위군",'35,"30 - 34세",1997,1724,931,793
'47720," 군위군",'40,"35 - 39세",1997,1995,1085,910
'47720," 군위군",'45,"40 - 44세",1997,1857,1030,827
'47720," 군위군",'50,"45 - 49세",1997,1913,987,926
'47720," 군위군",'55,"50 - 54세",1997,1908,910,998
'47720," 군위군",'60,"55 - 59세",1997,2868,1299,1569
'47720," 군위군",'65,"60 - 64세",1997,2795,1251,1544
'47720," 군위군",'70,"65 - 69세",1997,2052,862,1190
'47720," 군위군",'75,"70 - 74세",1997,1565,674,891
'47720," 군위군",'80,"75 - 79세",1997,1056,455,601
'47720," 군위군",'85,"80 - 84세",1997,567,188,379
'47720," 군위군",'90,"85+ ",1997,312,101,211
'47730," 의성군",'00,"계",1997,81533,40662,40871
'47730," 의성군",'05,"0 - 4세",1997,2701,1449,1252
'47730," 의성군",'10,"5 - 9세",1997,3536,2000,1536
'47730," 의성군",'15,"10 - 14세",1997,4759,2480,2279
'47730," 의성군",'20,"15 - 19세",1997,6905,3428,3477
'47730," 의성군",'25,"20 - 24세",1997,7464,4341,3123
'47730," 의성군",'30,"25 - 29세",1997,4903,3080,1823
'47730," 의성군",'35,"30 - 34세",1997,3686,1928,1758
'47730," 의성군",'40,"35 - 39세",1997,5217,2657,2560
'47730," 의성군",'45,"40 - 44세",1997,5073,2615,2458
'47730," 의성군",'50,"45 - 49세",1997,4913,2400,2513
'47730," 의성군",'55,"50 - 54세",1997,4776,2224,2552
'47730," 의성군",'60,"55 - 59세",1997,7182,3295,3887
'47730," 의성군",'65,"60 - 64세",1997,6917,3074,3843
'47730," 의성군",'70,"65 - 69세",1997,5025,2149,2876
'47730," 의성군",'75,"70 - 74세",1997,3783,1701,2082
'47730," 의성군",'80,"75 - 79세",1997,2527,1082,1445
'47730," 의성군",'85,"80 - 84세",1997,1378,514,864
'47730," 의성군",'90,"85+ ",1997,788,245,543
'47750," 청송군",'00,"계",1997,35813,17996,17817
'47750," 청송군",'05,"0 - 4세",1997,1791,944,847
'47750," 청송군",'10,"5 - 9세",1997,1827,1040,787
'47750," 청송군",'15,"10 - 14세",1997,2040,1011,1029
'47750," 청송군",'20,"15 - 19세",1997,2879,1389,1490
'47750," 청송군",'25,"20 - 24세",1997,3049,1778,1271
'47750," 청송군",'30,"25 - 29세",1997,2432,1358,1074
'47750," 청송군",'35,"30 - 34세",1997,2209,1178,1031
'47750," 청송군",'40,"35 - 39세",1997,2412,1303,1109
'47750," 청송군",'45,"40 - 44세",1997,2143,1143,1000
'47750," 청송군",'50,"45 - 49세",1997,2091,1064,1027
'47750," 청송군",'55,"50 - 54세",1997,2133,1001,1132
'47750," 청송군",'60,"55 - 59세",1997,3031,1339,1692
'47750," 청송군",'65,"60 - 64세",1997,2661,1234,1427
'47750," 청송군",'70,"65 - 69세",1997,1967,861,1106
'47750," 청송군",'75,"70 - 74세",1997,1406,634,772
'47750," 청송군",'80,"75 - 79세",1997,992,436,556
'47750," 청송군",'85,"80 - 84세",1997,516,212,304
'47750," 청송군",'90,"85+ ",1997,234,71,163
'47760," 영양군",'00,"계",1997,24276,12077,12199
'47760," 영양군",'05,"0 - 4세",1997,883,494,389
'47760," 영양군",'10,"5 - 9세",1997,995,540,455
'47760," 영양군",'15,"10 - 14세",1997,1490,740,750
'47760," 영양군",'20,"15 - 19세",1997,2385,1165,1220
'47760," 영양군",'25,"20 - 24세",1997,2435,1404,1031
'47760," 영양군",'30,"25 - 29세",1997,1454,880,574
'47760," 영양군",'35,"30 - 34세",1997,1156,610,546
'47760," 영양군",'40,"35 - 39세",1997,1503,772,731
'47760," 영양군",'45,"40 - 44세",1997,1462,732,730
'47760," 영양군",'50,"45 - 49세",1997,1370,681,689
'47760," 영양군",'55,"50 - 54세",1997,1392,656,736
'47760," 영양군",'60,"55 - 59세",1997,2212,1019,1193
'47760," 영양군",'65,"60 - 64세",1997,1900,868,1032
'47760," 영양군",'70,"65 - 69세",1997,1413,575,838
'47760," 영양군",'75,"70 - 74세",1997,1001,450,551
'47760," 영양군",'80,"75 - 79세",1997,668,306,362
'47760," 영양군",'85,"80 - 84세",1997,388,142,246
'47760," 영양군",'90,"85+ ",1997,169,43,126
'47770," 영덕군",'00,"계",1997,54358,26216,28142
'47770," 영덕군",'05,"0 - 4세",1997,2220,1202,1018
'47770," 영덕군",'10,"5 - 9세",1997,2359,1278,1081
'47770," 영덕군",'15,"10 - 14세",1997,3132,1624,1508
'47770," 영덕군",'20,"15 - 19세",1997,5034,2505,2529
'47770," 영덕군",'25,"20 - 24세",1997,5158,2905,2253
'47770," 영덕군",'30,"25 - 29세",1997,3539,2067,1472
'47770," 영덕군",'35,"30 - 34세",1997,2867,1523,1344
'47770," 영덕군",'40,"35 - 39세",1997,3383,1708,1675
'47770," 영덕군",'45,"40 - 44세",1997,3302,1606,1696
'47770," 영덕군",'50,"45 - 49세",1997,3253,1545,1708
'47770," 영덕군",'55,"50 - 54세",1997,3336,1507,1829
'47770," 영덕군",'60,"55 - 59세",1997,4730,2110,2620
'47770," 영덕군",'65,"60 - 64세",1997,3892,1715,2177
'47770," 영덕군",'70,"65 - 69세",1997,2966,1209,1757
'47770," 영덕군",'75,"70 - 74세",1997,2258,837,1421
'47770," 영덕군",'80,"75 - 79세",1997,1530,532,998
'47770," 영덕군",'85,"80 - 84세",1997,892,250,642
'47770," 영덕군",'90,"85+ ",1997,507,93,414
'47820," 청도군",'00,"계",1997,56598,27440,29158
'47820," 청도군",'05,"0 - 4세",1997,2264,1225,1039
'47820," 청도군",'10,"5 - 9세",1997,2409,1334,1075
'47820," 청도군",'15,"10 - 14세",1997,3287,1724,1563
'47820," 청도군",'20,"15 - 19세",1997,4952,2444,2508
'47820," 청도군",'25,"20 - 24세",1997,5503,3076,2427
'47820," 청도군",'30,"25 - 29세",1997,3965,2329,1636
'47820," 청도군",'35,"30 - 34세",1997,2877,1542,1335
'47820," 청도군",'40,"35 - 39세",1997,3517,1765,1752
'47820," 청도군",'45,"40 - 44세",1997,3345,1666,1679
'47820," 청도군",'50,"45 - 49세",1997,3664,1738,1926
'47820," 청도군",'55,"50 - 54세",1997,3004,1381,1623
'47820," 청도군",'60,"55 - 59세",1997,4458,1920,2538
'47820," 청도군",'65,"60 - 64세",1997,4476,1897,2579
'47820," 청도군",'70,"65 - 69세",1997,3297,1290,2007
'47820," 청도군",'75,"70 - 74세",1997,2503,1021,1482
'47820," 청도군",'80,"75 - 79세",1997,1669,671,998
'47820," 청도군",'85,"80 - 84세",1997,899,305,594
'47820," 청도군",'90,"85+ ",1997,509,112,397
'47830," 고령군",'00,"계",1997,38781,19675,19106
'47830," 고령군",'05,"0 - 4세",1997,2409,1243,1166
'47830," 고령군",'10,"5 - 9세",1997,2157,1207,950
'47830," 고령군",'15,"10 - 14세",1997,1905,977,928
'47830," 고령군",'20,"15 - 19세",1997,2513,1292,1221
'47830," 고령군",'25,"20 - 24세",1997,3274,1789,1485
'47830," 고령군",'30,"25 - 29세",1997,3473,1961,1512
'47830," 고령군",'35,"30 - 34세",1997,2929,1654,1275
'47830," 고령군",'40,"35 - 39세",1997,2893,1661,1232
'47830," 고령군",'45,"40 - 44세",1997,2240,1266,974
'47830," 고령군",'50,"45 - 49세",1997,2223,1135,1088
'47830," 고령군",'55,"50 - 54세",1997,1984,961,1023
'47830," 고령군",'60,"55 - 59세",1997,2797,1203,1594
'47830," 고령군",'65,"60 - 64세",1997,2741,1216,1525
'47830," 고령군",'70,"65 - 69세",1997,2062,878,1184
'47830," 고령군",'75,"70 - 74세",1997,1416,574,842
'47830," 고령군",'80,"75 - 79세",1997,966,420,546
'47830," 고령군",'85,"80 - 84세",1997,520,167,353
'47830," 고령군",'90,"85+ ",1997,279,71,208
'47840," 성주군",'00,"계",1997,53213,26879,26334
'47840," 성주군",'05,"0 - 4세",1997,2918,1622,1296
'47840," 성주군",'10,"5 - 9세",1997,2922,1615,1307
'47840," 성주군",'15,"10 - 14세",1997,2921,1468,1453
'47840," 성주군",'20,"15 - 19세",1997,3727,1737,1990
'47840," 성주군",'25,"20 - 24세",1997,4448,2429,2019
'47840," 성주군",'30,"25 - 29세",1997,3992,2353,1639
'47840," 성주군",'35,"30 - 34세",1997,3543,1921,1622
'47840," 성주군",'40,"35 - 39세",1997,3987,2235,1752
'47840," 성주군",'45,"40 - 44세",1997,3252,1818,1434
'47840," 성주군",'50,"45 - 49세",1997,3396,1752,1644
'47840," 성주군",'55,"50 - 54세",1997,2841,1402,1439
'47840," 성주군",'60,"55 - 59세",1997,3861,1799,2062
'47840," 성주군",'65,"60 - 64세",1997,3678,1598,2080
'47840," 성주군",'70,"65 - 69세",1997,2915,1206,1709
'47840," 성주군",'75,"70 - 74세",1997,2106,934,1172
'47840," 성주군",'80,"75 - 79세",1997,1375,586,789
'47840," 성주군",'85,"80 - 84세",1997,828,295,533
'47840," 성주군",'90,"85+ ",1997,503,109,394
'47850," 칠곡군",'00,"계",1997,91500,46540,44960
'47850," 칠곡군",'05,"0 - 4세",1997,8405,4563,3842
'47850," 칠곡군",'10,"5 - 9세",1997,6583,3539,3044
'47850," 칠곡군",'15,"10 - 14세",1997,5062,2687,2375
'47850," 칠곡군",'20,"15 - 19세",1997,6072,3055,3017
'47850," 칠곡군",'25,"20 - 24세",1997,7554,3776,3778
'47850," 칠곡군",'30,"25 - 29세",1997,10576,5361,5215
'47850," 칠곡군",'35,"30 - 34세",1997,9406,5199,4207
'47850," 칠곡군",'40,"35 - 39세",1997,7869,4548,3321
'47850," 칠곡군",'45,"40 - 44세",1997,5250,2842,2408
'47850," 칠곡군",'50,"45 - 49세",1997,4203,2223,1980
'47850," 칠곡군",'55,"50 - 54세",1997,3621,1688,1933
'47850," 칠곡군",'60,"55 - 59세",1997,4747,2038,2709
'47850," 칠곡군",'65,"60 - 64세",1997,4261,1930,2331
'47850," 칠곡군",'70,"65 - 69세",1997,3052,1304,1748
'47850," 칠곡군",'75,"70 - 74세",1997,2187,904,1283
'47850," 칠곡군",'80,"75 - 79세",1997,1436,523,913
'47850," 칠곡군",'85,"80 - 84세",1997,769,256,513
'47850," 칠곡군",'90,"85+ ",1997,447,104,343
'47900," 예천군",'00,"계",1997,64643,31937,32706
'47900," 예천군",'05,"0 - 4세",1997,2446,1344,1102
'47900," 예천군",'10,"5 - 9세",1997,2850,1554,1296
'47900," 예천군",'15,"10 - 14세",1997,4181,2165,2016
'47900," 예천군",'20,"15 - 19세",1997,6327,3201,3126
'47900," 예천군",'25,"20 - 24세",1997,6339,3729,2610
'47900," 예천군",'30,"25 - 29세",1997,3563,2073,1490
'47900," 예천군",'35,"30 - 34세",1997,2981,1526,1455
'47900," 예천군",'40,"35 - 39세",1997,3976,2079,1897
'47900," 예천군",'45,"40 - 44세",1997,4012,1962,2050
'47900," 예천군",'50,"45 - 49세",1997,3683,1811,1872
'47900," 예천군",'55,"50 - 54세",1997,3471,1646,1825
'47900," 예천군",'60,"55 - 59세",1997,5391,2469,2922
'47900," 예천군",'65,"60 - 64세",1997,5125,2360,2765
'47900," 예천군",'70,"65 - 69세",1997,3477,1425,2052
'47900," 예천군",'75,"70 - 74세",1997,2702,1147,1555
'47900," 예천군",'80,"75 - 79세",1997,2083,800,1283
'47900," 예천군",'85,"80 - 84세",1997,1243,433,810
'47900," 예천군",'90,"85+ ",1997,793,213,580
'47920," 봉화군",'00,"계",1997,46460,23234,23226
'47920," 봉화군",'05,"0 - 4세",1997,1768,914,854
'47920," 봉화군",'10,"5 - 9세",1997,1961,1081,880
'47920," 봉화군",'15,"10 - 14세",1997,2945,1450,1495
'47920," 봉화군",'20,"15 - 19세",1997,4842,2381,2461
'47920," 봉화군",'25,"20 - 24세",1997,4804,2827,1977
'47920," 봉화군",'30,"25 - 29세",1997,2897,1735,1162
'47920," 봉화군",'35,"30 - 34세",1997,2365,1280,1085
'47920," 봉화군",'40,"35 - 39세",1997,2942,1552,1390
'47920," 봉화군",'45,"40 - 44세",1997,2773,1440,1333
'47920," 봉화군",'50,"45 - 49세",1997,2585,1314,1271
'47920," 봉화군",'55,"50 - 54세",1997,2571,1155,1416
'47920," 봉화군",'60,"55 - 59세",1997,3704,1682,2022
'47920," 봉화군",'65,"60 - 64세",1997,3491,1625,1866
'47920," 봉화군",'70,"65 - 69세",1997,2503,1075,1428
'47920," 봉화군",'75,"70 - 74세",1997,1968,820,1148
'47920," 봉화군",'80,"75 - 79세",1997,1213,514,699
'47920," 봉화군",'85,"80 - 84세",1997,730,270,460
'47920," 봉화군",'90,"85+ ",1997,398,119,279
'47930," 울진군",'00,"계",1997,69145,34417,34728
'47930," 울진군",'05,"0 - 4세",1997,4190,2303,1887
'47930," 울진군",'10,"5 - 9세",1997,3986,2130,1856
'47930," 울진군",'15,"10 - 14세",1997,4236,2193,2043
'47930," 울진군",'20,"15 - 19세",1997,6347,3225,3122
