"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'47190," 구미시",'10,"5 - 9세",1996,28422,15454,12968
'47190," 구미시",'15,"10 - 14세",1996,23356,12253,11103
'47190," 구미시",'20,"15 - 19세",1996,23300,10984,12316
'47190," 구미시",'25,"20 - 24세",1996,28637,12221,16416
'47190," 구미시",'30,"25 - 29세",1996,38981,19097,19884
'47190," 구미시",'35,"30 - 34세",1996,37488,20165,17323
'47190," 구미시",'40,"35 - 39세",1996,31370,17408,13962
'47190," 구미시",'45,"40 - 44세",1996,18144,10162,7982
'47190," 구미시",'50,"45 - 49세",1996,10950,5962,4988
'47190," 구미시",'55,"50 - 54세",1996,7981,3882,4099
'47190," 구미시",'60,"55 - 59세",1996,8169,3746,4423
'47190," 구미시",'65,"60 - 64세",1996,7192,3130,4062
'47190," 구미시",'70,"65 - 69세",1996,5119,1940,3179
'47190," 구미시",'75,"70 - 74세",1996,3689,1416,2273
'47190," 구미시",'80,"75 - 79세",1996,2656,919,1737
'47190," 구미시",'85,"80 - 84세",1996,1362,414,948
'47190," 구미시",'90,"85+ ",1996,827,195,632
'47210," 영주시",'00,"계",1996,136939,68580,68359
'47210," 영주시",'05,"0 - 4세",1996,7415,4051,3364
'47210," 영주시",'10,"5 - 9세",1996,7834,4412,3422
'47210," 영주시",'15,"10 - 14세",1996,10698,5613,5085
'47210," 영주시",'20,"15 - 19세",1996,14503,7384,7119
'47210," 영주시",'25,"20 - 24세",1996,14189,7901,6288
'47210," 영주시",'30,"25 - 29세",1996,10254,5571,4683
'47210," 영주시",'35,"30 - 34세",1996,9015,4600,4415
'47210," 영주시",'40,"35 - 39세",1996,10896,5389,5507
'47210," 영주시",'45,"40 - 44세",1996,9753,4691,5062
'47210," 영주시",'50,"45 - 49세",1996,7668,3877,3791
'47210," 영주시",'55,"50 - 54세",1996,7051,3347,3704
'47210," 영주시",'60,"55 - 59세",1996,7765,3632,4133
'47210," 영주시",'65,"60 - 64세",1996,6591,2964,3627
'47210," 영주시",'70,"65 - 69세",1996,4725,1882,2843
'47210," 영주시",'75,"70 - 74세",1996,3657,1517,2140
'47210," 영주시",'80,"75 - 79세",1996,2550,1016,1534
'47210," 영주시",'85,"80 - 84세",1996,1528,493,1035
'47210," 영주시",'90,"85+ ",1996,847,240,607
'47230," 영천시",'00,"계",1996,121560,60681,60879
'47230," 영천시",'05,"0 - 4세",1996,7114,3858,3256
'47230," 영천시",'10,"5 - 9세",1996,6505,3544,2961
'47230," 영천시",'15,"10 - 14세",1996,7848,4036,3812
'47230," 영천시",'20,"15 - 19세",1996,9976,4980,4996
'47230," 영천시",'25,"20 - 24세",1996,12380,6621,5759
'47230," 영천시",'30,"25 - 29세",1996,10630,5923,4707
'47230," 영천시",'35,"30 - 34세",1996,8467,4548,3919
'47230," 영천시",'40,"35 - 39세",1996,8730,4631,4099
'47230," 영천시",'45,"40 - 44세",1996,7336,3713,3623
'47230," 영천시",'50,"45 - 49세",1996,6936,3461,3475
'47230," 영천시",'55,"50 - 54세",1996,6851,3142,3709
'47230," 영천시",'60,"55 - 59세",1996,8177,3638,4539
'47230," 영천시",'65,"60 - 64세",1996,7694,3341,4353
'47230," 영천시",'70,"65 - 69세",1996,5266,2196,3070
'47230," 영천시",'75,"70 - 74세",1996,3754,1645,2109
'47230," 영천시",'80,"75 - 79세",1996,2217,890,1327
'47230," 영천시",'85,"80 - 84세",1996,1162,382,780
'47230," 영천시",'90,"85+ ",1996,517,132,385
'47250," 상주시",'00,"계",1996,132371,65606,66765
'47250," 상주시",'05,"0 - 4세",1996,6043,3216,2827
'47250," 상주시",'10,"5 - 9세",1996,7003,3766,3237
'47250," 상주시",'15,"10 - 14세",1996,9592,4911,4681
'47250," 상주시",'20,"15 - 19세",1996,12464,6517,5947
'47250," 상주시",'25,"20 - 24세",1996,12809,7431,5378
'47250," 상주시",'30,"25 - 29세",1996,8989,5145,3844
'47250," 상주시",'35,"30 - 34세",1996,7621,3927,3694
'47250," 상주시",'40,"35 - 39세",1996,9383,4679,4704
'47250," 상주시",'45,"40 - 44세",1996,8321,4097,4224
'47250," 상주시",'50,"45 - 49세",1996,7495,3710,3785
'47250," 상주시",'55,"50 - 54세",1996,7204,3272,3932
'47250," 상주시",'60,"55 - 59세",1996,9343,4200,5143
'47250," 상주시",'65,"60 - 64세",1996,8748,3861,4887
'47250," 상주시",'70,"65 - 69세",1996,6317,2674,3643
'47250," 상주시",'75,"70 - 74세",1996,4855,2080,2775
'47250," 상주시",'80,"75 - 79세",1996,3403,1308,2095
'47250," 상주시",'85,"80 - 84세",1996,1774,574,1200
'47250," 상주시",'90,"85+ ",1996,1007,238,769
'47280," 문경시",'00,"계",1996,93567,46529,47038
'47280," 문경시",'05,"0 - 4세",1996,4159,2240,1919
'47280," 문경시",'10,"5 - 9세",1996,4993,2756,2237
'47280," 문경시",'15,"10 - 14세",1996,7204,3748,3456
'47280," 문경시",'20,"15 - 19세",1996,10008,5113,4895
'47280," 문경시",'25,"20 - 24세",1996,9529,5510,4019
'47280," 문경시",'30,"25 - 29세",1996,5858,3243,2615
'47280," 문경시",'35,"30 - 34세",1996,5356,2707,2649
'47280," 문경시",'40,"35 - 39세",1996,6807,3376,3431
'47280," 문경시",'45,"40 - 44세",1996,6253,3031,3222
'47280," 문경시",'50,"45 - 49세",1996,5587,2745,2842
'47280," 문경시",'55,"50 - 54세",1996,5285,2456,2829
'47280," 문경시",'60,"55 - 59세",1996,6446,2946,3500
'47280," 문경시",'65,"60 - 64세",1996,5587,2540,3047
'47280," 문경시",'70,"65 - 69세",1996,3765,1569,2196
'47280," 문경시",'75,"70 - 74세",1996,2847,1213,1634
'47280," 문경시",'80,"75 - 79세",1996,2100,802,1298
'47280," 문경시",'85,"80 - 84세",1996,1117,372,745
'47280," 문경시",'90,"85+ ",1996,666,162,504
'47290," 경산시",'00,"계",1996,184924,92901,92023
'47290," 경산시",'05,"0 - 4세",1996,17366,9395,7971
'47290," 경산시",'10,"5 - 9세",1996,13728,7446,6282
'47290," 경산시",'15,"10 - 14세",1996,10793,5394,5399
'47290," 경산시",'20,"15 - 19세",1996,12696,6461,6235
'47290," 경산시",'25,"20 - 24세",1996,16807,8439,8368
'47290," 경산시",'30,"25 - 29세",1996,21248,10412,10836
'47290," 경산시",'35,"30 - 34세",1996,19582,10362,9220
'47290," 경산시",'40,"35 - 39세",1996,16421,9259,7162
'47290," 경산시",'45,"40 - 44세",1996,10844,5821,5023
'47290," 경산시",'50,"45 - 49세",1996,9207,4585,4622
'47290," 경산시",'55,"50 - 54세",1996,7918,3755,4163
'47290," 경산시",'60,"55 - 59세",1996,8464,3766,4698
'47290," 경산시",'65,"60 - 64세",1996,7233,3132,4101
'47290," 경산시",'70,"65 - 69세",1996,5015,1952,3063
'47290," 경산시",'75,"70 - 74세",1996,3603,1418,2185
'47290," 경산시",'80,"75 - 79세",1996,2269,815,1454
'47290," 경산시",'85,"80 - 84세",1996,1133,358,775
'47290," 경산시",'90,"85+ ",1996,597,131,466
'47720," 군위군",'00,"계",1996,32831,16593,16238
'47720," 군위군",'05,"0 - 4세",1996,1382,783,599
'47720," 군위군",'10,"5 - 9세",1996,1532,867,665
'47720," 군위군",'15,"10 - 14세",1996,1781,916,865
'47720," 군위군",'20,"15 - 19세",1996,2426,1194,1232
'47720," 군위군",'25,"20 - 24세",1996,3018,1783,1235
'47720," 군위군",'30,"25 - 29세",1996,2088,1288,800
'47720," 군위군",'35,"30 - 34세",1996,1810,963,847
'47720," 군위군",'40,"35 - 39세",1996,1992,1094,898
'47720," 군위군",'45,"40 - 44세",1996,1860,1002,858
'47720," 군위군",'50,"45 - 49세",1996,1902,984,918
'47720," 군위군",'55,"50 - 54세",1996,2110,1005,1105
'47720," 군위군",'60,"55 - 59세",1996,2832,1249,1583
'47720," 군위군",'65,"60 - 64세",1996,2744,1253,1491
'47720," 군위군",'70,"65 - 69세",1996,1971,831,1140
'47720," 군위군",'75,"70 - 74세",1996,1537,685,852
'47720," 군위군",'80,"75 - 79세",1996,1030,426,604
'47720," 군위군",'85,"80 - 84세",1996,537,186,351
'47720," 군위군",'90,"85+ ",1996,279,84,195
'47730," 의성군",'00,"계",1996,83552,41792,41760
'47730," 의성군",'05,"0 - 4세",1996,2856,1563,1293
'47730," 의성군",'10,"5 - 9세",1996,3757,2104,1653
'47730," 의성군",'15,"10 - 14세",1996,5281,2732,2549
'47730," 의성군",'20,"15 - 19세",1996,7342,3584,3758
'47730," 의성군",'25,"20 - 24세",1996,7996,4764,3232
'47730," 의성군",'30,"25 - 29세",1996,4873,3036,1837
'47730," 의성군",'35,"30 - 34세",1996,4002,2043,1959
'47730," 의성군",'40,"35 - 39세",1996,5293,2742,2551
'47730," 의성군",'45,"40 - 44세",1996,5049,2573,2476
'47730," 의성군",'50,"45 - 49세",1996,4918,2415,2503
'47730," 의성군",'55,"50 - 54세",1996,5313,2481,2832
'47730," 의성군",'60,"55 - 59세",1996,7019,3168,3851
'47730," 의성군",'65,"60 - 64세",1996,6813,3058,3755
'47730," 의성군",'70,"65 - 69세",1996,4867,2109,2758
'47730," 의성군",'75,"70 - 74세",1996,3732,1678,2054
'47730," 의성군",'80,"75 - 79세",1996,2417,1040,1377
'47730," 의성군",'85,"80 - 84세",1996,1328,499,829
'47730," 의성군",'90,"85+ ",1996,696,203,493
'47750," 청송군",'00,"계",1996,36609,18461,18148
'47750," 청송군",'05,"0 - 4세",1996,1862,1010,852
'47750," 청송군",'10,"5 - 9세",1996,1863,1042,821
'47750," 청송군",'15,"10 - 14세",1996,2293,1117,1176
'47750," 청송군",'20,"15 - 19세",1996,3059,1465,1594
'47750," 청송군",'25,"20 - 24세",1996,3290,1941,1349
'47750," 청송군",'30,"25 - 29세",1996,2533,1410,1123
'47750," 청송군",'35,"30 - 34세",1996,2263,1208,1055
'47750," 청송군",'40,"35 - 39세",1996,2485,1335,1150
'47750," 청송군",'45,"40 - 44세",1996,2129,1123,1006
'47750," 청송군",'50,"45 - 49세",1996,2093,1093,1000
'47750," 청송군",'55,"50 - 54세",1996,2339,1056,1283
'47750," 청송군",'60,"55 - 59세",1996,2882,1266,1616
'47750," 청송군",'65,"60 - 64세",1996,2664,1237,1427
'47750," 청송군",'70,"65 - 69세",1996,1854,834,1020
'47750," 청송군",'75,"70 - 74세",1996,1370,651,719
'47750," 청송군",'80,"75 - 79세",1996,944,415,529
'47750," 청송군",'85,"80 - 84세",1996,470,193,277
'47750," 청송군",'90,"85+ ",1996,216,65,151
'47760," 영양군",'00,"계",1996,25151,12532,12619
'47760," 영양군",'05,"0 - 4세",1996,964,521,443
'47760," 영양군",'10,"5 - 9세",1996,1012,548,464
'47760," 영양군",'15,"10 - 14세",1996,1720,830,890
'47760," 영양군",'20,"15 - 19세",1996,2591,1271,1320
'47760," 영양군",'25,"20 - 24세",1996,2626,1572,1054
'47760," 영양군",'30,"25 - 29세",1996,1494,899,595
'47760," 영양군",'35,"30 - 34세",1996,1223,633,590
'47760," 영양군",'40,"35 - 39세",1996,1560,785,775
'47760," 영양군",'45,"40 - 44세",1996,1443,723,720
'47760," 영양군",'50,"45 - 49세",1996,1342,674,668
'47760," 영양군",'55,"50 - 54세",1996,1653,769,884
'47760," 영양군",'60,"55 - 59세",1996,2127,975,1152
'47760," 영양군",'65,"60 - 64세",1996,1818,832,986
'47760," 영양군",'70,"65 - 69세",1996,1380,576,804
'47760," 영양군",'75,"70 - 74세",1996,1038,489,549
'47760," 영양군",'80,"75 - 79세",1996,661,279,382
'47760," 영양군",'85,"80 - 84세",1996,344,119,225
'47760," 영양군",'90,"85+ ",1996,155,37,118
'47770," 영덕군",'00,"계",1996,55840,27009,28831
'47770," 영덕군",'05,"0 - 4세",1996,2300,1268,1032
'47770," 영덕군",'10,"5 - 9세",1996,2398,1284,1114
'47770," 영덕군",'15,"10 - 14세",1996,3597,1841,1756
'47770," 영덕군",'20,"15 - 19세",1996,5446,2695,2751
'47770," 영덕군",'25,"20 - 24세",1996,5545,3143,2402
'47770," 영덕군",'30,"25 - 29세",1996,3617,2149,1468
'47770," 영덕군",'35,"30 - 34세",1996,2899,1496,1403
'47770," 영덕군",'40,"35 - 39세",1996,3443,1727,1716
'47770," 영덕군",'45,"40 - 44세",1996,3322,1599,1723
'47770," 영덕군",'50,"45 - 49세",1996,3223,1550,1673
'47770," 영덕군",'55,"50 - 54세",1996,3745,1687,2058
'47770," 영덕군",'60,"55 - 59세",1996,4521,2020,2501
'47770," 영덕군",'65,"60 - 64세",1996,3848,1707,2141
'47770," 영덕군",'70,"65 - 69세",1996,2867,1138,1729
'47770," 영덕군",'75,"70 - 74세",1996,2285,879,1406
'47770," 영덕군",'80,"75 - 79세",1996,1479,504,975
'47770," 영덕군",'85,"80 - 84세",1996,839,228,611
'47770," 영덕군",'90,"85+ ",1996,466,94,372
'47820," 청도군",'00,"계",1996,56383,27411,28972
'47820," 청도군",'05,"0 - 4세",1996,2190,1221,969
'47820," 청도군",'10,"5 - 9세",1996,2422,1352,1070
'47820," 청도군",'15,"10 - 14세",1996,3509,1766,1743
'47820," 청도군",'20,"15 - 19세",1996,5009,2502,2507
'47820," 청도군",'25,"20 - 24세",1996,5717,3168,2549
'47820," 청도군",'30,"25 - 29세",1996,3839,2288,1551
'47820," 청도군",'35,"30 - 34세",1996,2917,1562,1355
'47820," 청도군",'40,"35 - 39세",1996,3439,1751,1688
'47820," 청도군",'45,"40 - 44세",1996,3328,1641,1687
'47820," 청도군",'50,"45 - 49세",1996,3578,1729,1849
'47820," 청도군",'55,"50 - 54세",1996,3227,1440,1787
'47820," 청도군",'60,"55 - 59세",1996,4394,1883,2511
'47820," 청도군",'65,"60 - 64세",1996,4374,1830,2544
'47820," 청도군",'70,"65 - 69세",1996,3164,1275,1889
'47820," 청도군",'75,"70 - 74세",1996,2300,953,1347
'47820," 청도군",'80,"75 - 79세",1996,1650,675,975
'47820," 청도군",'85,"80 - 84세",1996,851,274,577
'47820," 청도군",'90,"85+ ",1996,475,101,374
'47830," 고령군",'00,"계",1996,37653,19101,18552
'47830," 고령군",'05,"0 - 4세",1996,2171,1168,1003
'47830," 고령군",'10,"5 - 9세",1996,1957,1073,884
'47830," 고령군",'15,"10 - 14세",1996,2027,1022,1005
'47830," 고령군",'20,"15 - 19세",1996,2553,1291,1262
'47830," 고령군",'25,"20 - 24세",1996,3449,1914,1535
'47830," 고령군",'30,"25 - 29세",1996,3290,1879,1411
'47830," 고령군",'35,"30 - 34세",1996,2769,1584,1185
'47830," 고령군",'40,"35 - 39세",1996,2621,1504,1117
'47830," 고령군",'45,"40 - 44세",1996,2196,1199,997
'47830," 고령군",'50,"45 - 49세",1996,2146,1103,1043
'47830," 고령군",'55,"50 - 54세",1996,2035,965,1070
'47830," 고령군",'60,"55 - 59세",1996,2733,1176,1557
'47830," 고령군",'65,"60 - 64세",1996,2728,1204,1524
'47830," 고령군",'70,"65 - 69세",1996,1961,839,1122
'47830," 고령군",'75,"70 - 74세",1996,1360,564,796
'47830," 고령군",'80,"75 - 79세",1996,891,401,490
'47830," 고령군",'85,"80 - 84세",1996,514,160,354
'47830," 고령군",'90,"85+ ",1996,252,55,197
'47840," 성주군",'00,"계",1996,53675,27138,26537
'47840," 성주군",'05,"0 - 4세",1996,3039,1708,1331
'47840," 성주군",'10,"5 - 9세",1996,2956,1636,1320
'47840," 성주군",'15,"10 - 14세",1996,3165,1523,1642
'47840," 성주군",'20,"15 - 19세",1996,3845,1801,2044
'47840," 성주군",'25,"20 - 24세",1996,4644,2557,2087
'47840," 성주군",'30,"25 - 29세",1996,4172,2431,1741
'47840," 성주군",'35,"30 - 34세",1996,3642,1964,1678
'47840," 성주군",'40,"35 - 39세",1996,3820,2199,1621
'47840," 성주군",'45,"40 - 44세",1996,3264,1815,1449
'47840," 성주군",'50,"45 - 49세",1996,3289,1726,1563
'47840," 성주군",'55,"50 - 54세",1996,2958,1386,1572
'47840," 성주군",'60,"55 - 59세",1996,3743,1738,2005
'47840," 성주군",'65,"60 - 64세",1996,3674,1597,2077
'47840," 성주군",'70,"65 - 69세",1996,2852,1193,1659
'47840," 성주군",'75,"70 - 74세",1996,2046,947,1099
'47840," 성주군",'80,"75 - 79세",1996,1312,537,775
'47840," 성주군",'85,"80 - 84세",1996,809,283,526
'47840," 성주군",'90,"85+ ",1996,445,97,348
'47850," 칠곡군",'00,"계",1996,90464,46043,44421
'47850," 칠곡군",'05,"0 - 4세",1996,8409,4530,3879
'47850," 칠곡군",'10,"5 - 9세",1996,6281,3393,2888
'47850," 칠곡군",'15,"10 - 14세",1996,5208,2708,2500
'47850," 칠곡군",'20,"15 - 19세",1996,5972,3007,2965
'47850," 칠곡군",'25,"20 - 24세",1996,7992,3993,3999
'47850," 칠곡군",'30,"25 - 29세",1996,10838,5528,5310
'47850," 칠곡군",'35,"30 - 34세",1996,9346,5276,4070
'47850," 칠곡군",'40,"35 - 39세",1996,7306,4259,3047
'47850," 칠곡군",'45,"40 - 44세",1996,4890,2604,2286
'47850," 칠곡군",'50,"45 - 49세",1996,4024,2118,1906
'47850," 칠곡군",'55,"50 - 54세",1996,3884,1777,2107
'47850," 칠곡군",'60,"55 - 59세",1996,4573,1976,2597
'47850," 칠곡군",'65,"60 - 64세",1996,4191,1895,2296
'47850," 칠곡군",'70,"65 - 69세",1996,2925,1258,1667
'47850," 칠곡군",'75,"70 - 74세",1996,2079,859,1220
'47850," 칠곡군",'80,"75 - 79세",1996,1360,509,851
'47850," 칠곡군",'85,"80 - 84세",1996,758,250,508
'47850," 칠곡군",'90,"85+ ",1996,428,103,325
'47900," 예천군",'00,"계",1996,66508,32929,33579
'47900," 예천군",'05,"0 - 4세",1996,2531,1388,1143
'47900," 예천군",'10,"5 - 9세",1996,3007,1647,1360
'47900," 예천군",'15,"10 - 14세",1996,4713,2373,2340
'47900," 예천군",'20,"15 - 19세",1996,6655,3442,3213
'47900," 예천군",'25,"20 - 24세",1996,6694,3985,2709
'47900," 예천군",'30,"25 - 29세",1996,3639,2081,1558
'47900," 예천군",'35,"30 - 34세",1996,3149,1577,1572
'47900," 예천군",'40,"35 - 39세",1996,4119,2125,1994
'47900," 예천군",'45,"40 - 44세",1996,4052,2013,2039
'47900," 예천군",'50,"45 - 49세",1996,3650,1814,1836
'47900," 예천군",'55,"50 - 54세",1996,3886,1793,2093
'47900," 예천군",'60,"55 - 59세",1996,5256,2461,2795
'47900," 예천군",'65,"60 - 64세",1996,5017,2272,2745
'47900," 예천군",'70,"65 - 69세",1996,3391,1389,2002
'47900," 예천군",'75,"70 - 74세",1996,2719,1150,1569
'47900," 예천군",'80,"75 - 79세",1996,2136,817,1319
'47900," 예천군",'85,"80 - 84세",1996,1164,412,752
'47900," 예천군",'90,"85+ ",1996,730,190,540
'47920," 봉화군",'00,"계",1996,48131,24079,24052
'47920," 봉화군",'05,"0 - 4세",1996,1800,929,871
'47920," 봉화군",'10,"5 - 9세",1996,2110,1135,975
'47920," 봉화군",'15,"10 - 14세",1996,3425,1703,1722
'47920," 봉화군",'20,"15 - 19세",1996,5192,2553,2639
'47920," 봉화군",'25,"20 - 24세",1996,5214,3077,2137
'47920," 봉화군",'30,"25 - 29세",1996,2968,1747,1221
'47920," 봉화군",'35,"30 - 34세",1996,2565,1378,1187
'47920," 봉화군",'40,"35 - 39세",1996,2980,1544,1436
'47920," 봉화군",'45,"40 - 44세",1996,2797,1459,1338
'47920," 봉화군",'50,"45 - 49세",1996,2598,1293,1305
'47920," 봉화군",'55,"50 - 54세",1996,2786,1260,1526
'47920," 봉화군",'60,"55 - 59세",1996,3704,1727,1977
'47920," 봉화군",'65,"60 - 64세",1996,3395,1551,1844
'47920," 봉화군",'70,"65 - 69세",1996,2436,1044,1392
'47920," 봉화군",'75,"70 - 74세",1996,1901,815,1086
'47920," 봉화군",'80,"75 - 79세",1996,1207,511,696
'47920," 봉화군",'85,"80 - 84세",1996,669,237,432
'47920," 봉화군",'90,"85+ ",1996,384,116,268
'47930," 울진군",'00,"계",1996,70343,35008,35335
'47930," 울진군",'05,"0 - 4세",1996,4293,2319,1974
'47930," 울진군",'10,"5 - 9세",1996,4033,2118,1915
'47930," 울진군",'15,"10 - 14세",1996,4751,2471,2280
'47930," 울진군",'20,"15 - 19세",1996,6596,3363,3233
'47930," 울진군",'25,"20 - 24세",1996,6546,3711,2835
'47930," 울진군",'30,"25 - 29세",1996,5490,3005,2485
'47930," 울진군",'35,"30 - 34세",1996,5114,2780,2334
'47930," 울진군",'40,"35 - 39세",1996,5300,2790,2510
'47930," 울진군",'45,"40 - 44세",1996,4193,2120,2073
'47930," 울진군",'50,"45 - 49세",1996,3388,1766,1622
'47930," 울진군",'55,"50 - 54세",1996,3775,1769,2006
'47930," 울진군",'60,"55 - 59세",1996,4416,2042,2374
'47930," 울진군",'65,"60 - 64세",1996,4064,1758,2306
'47930," 울진군",'70,"65 - 69세",1996,3129,1274,1855
'47930," 울진군",'75,"70 - 74세",1996,2368,876,1492
'47930," 울진군",'80,"75 - 79세",1996,1476,490,986
'47930," 울진군",'85,"80 - 84세",1996,929,254,675
'47930," 울진군",'90,"85+ ",1996,482,102,380
'47940," 울릉군",'00,"계",1996,10800,5560,5240
'47940," 울릉군",'05,"0 - 4세",1996,608,344,264
'47940," 울릉군",'10,"5 - 9세",1996,705,376,329
'47940," 울릉군",'15,"10 - 14세",1996,758,380,378
'47940," 울릉군",'20,"15 - 19세",1996,801,407,394
'47940," 울릉군",'25,"20 - 24세",1996,824,476,348
'47940," 울릉군",'30,"25 - 29세",1996,752,433,319
'47940," 울릉군",'35,"30 - 34세",1996,770,383,387
'47940," 울릉군",'40,"35 - 39세",1996,971,485,486
'47940," 울릉군",'45,"40 - 44세",1996,745,413,332
'47940," 울릉군",'50,"45 - 49세",1996,736,387,349
'47940," 울릉군",'55,"50 - 54세",1996,674,336,338
'47940," 울릉군",'60,"55 - 59세",1996,736,357,379
'47940," 울릉군",'65,"60 - 64세",1996,608,290,318
'47940," 울릉군",'70,"65 - 69세",1996,479,229,250
'47940," 울릉군",'75,"70 - 74세",1996,305,143,162
'47940," 울릉군",'80,"75 - 79세",1996,195,83,112
'47940," 울릉군",'85,"80 - 84세",1996,73,21,52
'47940," 울릉군",'90,"85+ ",1996,60,17,43
'48,"경상남도",'00,"계",1996,4009419,2018993,1990426
'48,"경상남도",'05,"0 - 4세",1996,331533,180155,151378
'48,"경상남도",'10,"5 - 9세",1996,300633,161480,139153
'48,"경상남도",'15,"10 - 14세",1996,316274,163175,153099
'48,"경상남도",'20,"15 - 19세",1996,347725,177322,170403
'48,"경상남도",'25,"20 - 24세",1996,346441,180108,166333
'48,"경상남도",'30,"25 - 29세",1996,394314,198566,195748
'48,"경상남도",'35,"30 - 34세",1996,382200,198600,183600
'48,"경상남도",'40,"35 - 39세",1996,391384,204002,187382
'48,"경상남도",'45,"40 - 44세",1996,282227,147695,134532
'48,"경상남도",'50,"45 - 49세",1996,201524,105495,96029
'48,"경상남도",'55,"50 - 54세",1996,161182,79262,81920
'48,"경상남도",'60,"55 - 59세",1996,162240,74935,87305
'48,"경상남도",'65,"60 - 64세",1996,137749,58665,79084
'48,"경상남도",'70,"65 - 69세",1996,102771,39236,63535
'48,"경상남도",'75,"70 - 74세",1996,72790,26676,46114
'48,"경상남도",'80,"75 - 79세",1996,42604,14538,28066
'48,"경상남도",'85,"80 - 84세",1996,22844,6430,16414
'48,"경상남도",'90,"85+ ",1996,12984,2653,10331
'48110," 창원시",'00,"계",1996,494103,252419,241684
'48110," 창원시",'05,"0 - 4세",1996,56533,30569,25964
'48110," 창원시",'10,"5 - 9세",1996,48940,26174,22766
'48110," 창원시",'15,"10 - 14세",1996,40997,21117,19880
'48110," 창원시",'20,"15 - 19세",1996,35142,18071,17071
'48110," 창원시",'25,"20 - 24세",1996,32467,15991,16476
'48110," 창원시",'30,"25 - 29세",1996,57547,26604,30943
'48110," 창원시",'35,"30 - 34세",1996,62336,31900,30436
'48110," 창원시",'40,"35 - 39세",1996,58357,31491,26866
'48110," 창원시",'45,"40 - 44세",1996,35113,19402,15711
'48110," 창원시",'50,"45 - 49세",1996,19792,11336,8456
'48110," 창원시",'55,"50 - 54세",1996,12286,6617,5669
'48110," 창원시",'60,"55 - 59세",1996,10301,4871,5430
'48110," 창원시",'65,"60 - 64세",1996,8570,3425,5145
'48110," 창원시",'70,"65 - 69세",1996,6468,2194,4274
'48110," 창원시",'75,"70 - 74세",1996,4634,1460,3174
'48110," 창원시",'80,"75 - 79세",1996,2573,760,1813
'48110," 창원시",'85,"80 - 84세",1996,1310,315,995
'48110," 창원시",'90,"85+ ",1996,737,122,615
'48130," 울산시",'00,"계",1996,991285,510126,481159
'48130," 울산시",'05,"0 - 4세",1996,98155,53710,44445
'48130," 울산시",'10,"5 - 9세",1996,85816,46700,39116
'48130," 울산시",'15,"10 - 14세",1996,83030,43257,39773
'48130," 울산시",'20,"15 - 19세",1996,83519,42979,40540
'48130," 울산시",'25,"20 - 24세",1996,76421,38325,38096
'48130," 울산시",'30,"25 - 29세",1996,105851,51199,54652
'48130," 울산시",'35,"30 - 34세",1996,113170,59617,53553
'48130," 울산시",'40,"35 - 39세",1996,109027,57076,51951
'48130," 울산시",'45,"40 - 44세",1996,75504,40052,35452
'48130," 울산시",'50,"45 - 49세",1996,48579,26665,21914
'48130," 울산시",'55,"50 - 54세",1996,33182,17829,15353
'48130," 울산시",'60,"55 - 59세",1996,26507,13414,13093
'48130," 울산시",'65,"60 - 64세",1996,18687,8394,10293
'48130," 울산시",'70,"65 - 69세",1996,13090,4825,8265
'48130," 울산시",'75,"70 - 74세",1996,9412,3032,6380
'48130," 울산시",'80,"75 - 79세",1996,5981,1803,4178
'48130," 울산시",'85,"80 - 84세",1996,3518,895,2623
'48130," 울산시",'90,"85+ ",1996,1836,354,1482
'48160," 마산시",'00,"계",1996,429852,214698,215154
'48160," 마산시",'05,"0 - 4세",1996,28826,15545,13281
'48160," 마산시",'10,"5 - 9세",1996,28437,15447,12990
'48160," 마산시",'15,"10 - 14세",1996,35592,18585,17007
'48160," 마산시",'20,"15 - 19세",1996,43243,22242,21001
'48160," 마산시",'25,"20 - 24세",1996,42324,21450,20874
'48160," 마산시",'30,"25 - 29세",1996,41035,21151,19884
'48160," 마산시",'35,"30 - 34세",1996,35549,17954,17595
'48160," 마산시",'40,"35 - 39세",1996,41353,20202,21151
'48160," 마산시",'45,"40 - 44세",1996,35898,17708,18190
'48160," 마산시",'50,"45 - 49세",1996,26600,13500,13100
'48160," 마산시",'55,"50 - 54세",1996,19687,9890,9797
'48160," 마산시",'60,"55 - 59세",1996,17327,8372,8955
'48160," 마산시",'65,"60 - 64세",1996,12691,5618,7073
'48160," 마산시",'70,"65 - 69세",1996,8935,3320,5615
'48160," 마산시",'75,"70 - 74세",1996,6125,2048,4077
'48160," 마산시",'80,"75 - 79세",1996,3423,1047,2376
'48160," 마산시",'85,"80 - 84세",1996,1842,436,1406
'48160," 마산시",'90,"85+ ",1996,965,183,782
'48170," 진주시",'00,"계",1996,335914,166116,169798
'48170," 진주시",'05,"0 - 4세",1996,23815,13145,10670
'48170," 진주시",'10,"5 - 9세",1996,22663,12350,10313
'48170," 진주시",'15,"10 - 14세",1996,27941,14639,13302
'48170," 진주시",'20,"15 - 19세",1996,33450,17241,16209
'48170," 진주시",'25,"20 - 24세",1996,33496,17299,16197
'48170," 진주시",'30,"25 - 29세",1996,31369,15781,15588
'48170," 진주시",'35,"30 - 34세",1996,26646,13461,13185
'48170," 진주시",'40,"35 - 39세",1996,30717,15000,15717
'48170," 진주시",'45,"40 - 44세",1996,24367,12047,12320
